"","folder","lambda","mu","nu","q","cond","crown_age","seed"
"784","data/0.2-0.1-1.5-0.2/784",0.2,0.1,1.5,0.2,1,8,784
"785","data/0.2-0.1-1.5-0.2/785",0.2,0.1,1.5,0.2,1,8,785
"786","data/0.2-0.1-1.5-0.2/786",0.2,0.1,1.5,0.2,1,8,786
"787","data/0.2-0.1-1.5-0.2/787",0.2,0.1,1.5,0.2,1,8,787
"788","data/0.2-0.1-1.5-0.2/788",0.2,0.1,1.5,0.2,1,8,788
"789","data/0.2-0.1-1.5-0.2/789",0.2,0.1,1.5,0.2,1,8,789
"790","data/0.2-0.1-1.5-0.2/790",0.2,0.1,1.5,0.2,1,8,790
"791","data/0.2-0.1-1.5-0.2/791",0.2,0.1,1.5,0.2,1,8,791
"792","data/0.2-0.1-1.5-0.2/792",0.2,0.1,1.5,0.2,1,8,792
"793","data/0.2-0.1-1.5-0.2/793",0.2,0.1,1.5,0.2,1,8,793
"794","data/0.2-0.1-1.5-0.2/794",0.2,0.1,1.5,0.2,1,8,794
"795","data/0.2-0.1-1.5-0.2/795",0.2,0.1,1.5,0.2,1,8,795
"796","data/0.2-0.1-1.5-0.2/796",0.2,0.1,1.5,0.2,1,8,796
"797","data/0.2-0.1-1.5-0.2/797",0.2,0.1,1.5,0.2,1,8,797
"798","data/0.2-0.1-1.5-0.2/798",0.2,0.1,1.5,0.2,1,8,798
"799","data/0.2-0.1-1.5-0.2/799",0.2,0.1,1.5,0.2,1,8,799
"800","data/0.2-0.1-1.5-0.2/800",0.2,0.1,1.5,0.2,1,8,800
