"","folder","n_mb_species","f_mb_species"
"510","data/0.2-0.1-0.5-0.15/390",0,0
"511","data/0.2-0.1-0.5-0.15/391",0,0
"512","data/0.2-0.1-0.5-0.15/392",0,0
"513","data/0.2-0.1-0.5-0.15/393",0,0
"514","data/0.2-0.1-0.5-0.15/394",0,0
"515","data/0.2-0.1-0.5-0.15/395",0,0
"516","data/0.2-0.1-0.5-0.15/396",0,0
"517","data/0.2-0.1-0.5-0.15/397",0,0
"518","data/0.2-0.1-0.5-0.15/398",0,0
"519","data/0.2-0.1-0.5-0.15/399",0,0
"520","data/0.2-0.1-0.5-0.15/400",0,0
"521","data/0.2-0.1-0.5-0.2/601",2,0.181818181818182
"522","data/0.2-0.1-0.5-0.2/602",0,0
"523","data/0.2-0.1-0.5-0.2/603",0,0
"524","data/0.2-0.1-0.5-0.2/604",0,0
"525","data/0.2-0.1-0.5-0.2/605",0,0
"526","data/0.2-0.1-0.5-0.2/606",7,0.333333333333333
"527","data/0.2-0.1-0.5-0.2/607",0,0
"528","data/0.2-0.1-0.5-0.2/608",0,0
"529","data/0.2-0.1-0.5-0.2/609",5,0.333333333333333
"530","data/0.2-0.1-0.5-0.2/610",0,0
"531","data/0.2-0.1-0.5-0.2/611",0,0
"532","data/0.2-0.1-0.5-0.2/612",0,0
"533","data/0.2-0.1-0.5-0.2/613",2,0.25
"534","data/0.2-0.1-0.5-0.2/614",0,0
"535","data/0.2-0.1-0.5-0.2/615",0,0
"536","data/0.2-0.1-0.5-0.2/616",17,0.472222222222222
"537","data/0.2-0.1-0.5-0.2/617",11,0.379310344827586
"538","data/0.2-0.1-0.5-0.2/618",0,0
"539","data/0.2-0.1-0.5-0.2/619",2,0.133333333333333
"540","data/0.2-0.1-0.5-0.2/620",0,0
"541","data/0.2-0.1-0.5-0.2/621",0,0
"542","data/0.2-0.1-0.5-0.2/622",0,0
"543","data/0.2-0.1-0.5-0.2/623",6,0.260869565217391
"544","data/0.2-0.1-0.5-0.2/624",0,0
"545","data/0.2-0.1-0.5-0.2/625",0,0
"546","data/0.2-0.1-0.5-0.2/626",2,0.333333333333333
"547","data/0.2-0.1-0.5-0.2/627",4,0.19047619047619
"548","data/0.2-0.1-0.5-0.2/628",2,0.222222222222222
"549","data/0.2-0.1-0.5-0.2/629",0,0
"550","data/0.2-0.1-0.5-0.2/630",12,0.4
"551","data/0.2-0.1-0.5-0.2/631",0,0
"552","data/0.2-0.1-0.5-0.2/632",10,0.27027027027027
"553","data/0.2-0.1-0.5-0.2/633",2,0.117647058823529
"554","data/0.2-0.1-0.5-0.2/634",0,0
"555","data/0.2-0.1-0.5-0.2/635",3,0.214285714285714
"556","data/0.2-0.1-0.5-0.2/636",0,0
"557","data/0.2-0.1-0.5-0.2/637",4,0.333333333333333
"558","data/0.2-0.1-0.5-0.2/638",16,0.432432432432432
"559","data/0.2-0.1-0.5-0.2/639",2,0.2
"560","data/0.2-0.1-0.5-0.2/640",0,0
"561","data/0.2-0.1-1-0.1/201",0,0
"562","data/0.2-0.1-1-0.1/202",0,0
"563","data/0.2-0.1-1-0.1/203",0,0
"564","data/0.2-0.1-1-0.1/204",0,0
"565","data/0.2-0.1-1-0.1/205",0,0
"566","data/0.2-0.1-1-0.1/206",0,0
"567","data/0.2-0.1-1-0.1/207",8,0.4
"568","data/0.2-0.1-1-0.1/208",0,0
"569","data/0.2-0.1-1-0.1/209",4,0.285714285714286
"570","data/0.2-0.1-1-0.1/210",0,0
"571","data/0.2-0.1-1-0.1/211",0,0
"572","data/0.2-0.1-1-0.1/212",0,0
"573","data/0.2-0.1-1-0.1/213",0,0
"574","data/0.2-0.1-1-0.1/214",6,0.285714285714286
"575","data/0.2-0.1-1-0.1/215",0,0
"576","data/0.2-0.1-1-0.1/216",0,0
"577","data/0.2-0.1-1-0.1/217",0,0
"578","data/0.2-0.1-1-0.1/218",16,0.484848484848485
"579","data/0.2-0.1-1-0.1/219",0,0
"580","data/0.2-0.1-1-0.1/220",2,0.25
"581","data/0.2-0.1-1-0.1/221",3,0.3
"582","data/0.2-0.1-1-0.1/222",4,0.222222222222222
"583","data/0.2-0.1-1-0.1/223",13,0.333333333333333
"584","data/0.2-0.1-1-0.1/224",2,0.333333333333333
"585","data/0.2-0.1-1-0.1/225",2,0.142857142857143
"586","data/0.2-0.1-1-0.1/226",0,0
"587","data/0.2-0.1-1-0.1/227",0,0
"588","data/0.2-0.1-1-0.1/228",0,0
"589","data/0.2-0.1-1-0.1/229",0,0
"590","data/0.2-0.1-1-0.1/230",0,0
"591","data/0.2-0.1-1-0.1/231",15,0.357142857142857
"592","data/0.2-0.1-1-0.1/232",0,0
"593","data/0.2-0.1-1-0.1/233",4,0.285714285714286
"594","data/0.2-0.1-1-0.1/234",0,0
"595","data/0.2-0.1-1-0.1/235",0,0
"596","data/0.2-0.1-1-0.1/236",2,0.2
"597","data/0.2-0.1-1-0.1/237",0,0
"598","data/0.2-0.1-1-0.1/238",7,0.388888888888889
"599","data/0.2-0.1-1-0.1/239",2,0.2
"600","data/0.2-0.1-1-0.1/240",0,0
"601","data/0.2-0.1-1-0.15/441",0,0
"602","data/0.2-0.1-1-0.15/442",4,0.19047619047619
"603","data/0.2-0.1-1-0.15/443",6,0.222222222222222
"604","data/0.2-0.1-1-0.15/444",2,0.166666666666667
"605","data/0.2-0.1-1-0.15/445",0,0
"606","data/0.2-0.1-1-0.15/446",0,0
"607","data/0.2-0.1-1-0.15/447",5,0.208333333333333
"608","data/0.2-0.1-1-0.15/448",8,0.205128205128205
"609","data/0.2-0.1-1-0.15/449",0,0
"610","data/0.2-0.1-1-0.15/450",4,0.19047619047619
"611","data/0.2-0.1-1-0.15/451",18,0.409090909090909
"612","data/0.2-0.1-1-0.15/452",0,0
"613","data/0.2-0.1-1-0.15/453",0,0
"614","data/0.2-0.1-1-0.15/454",4,0.444444444444444
"615","data/0.2-0.1-1-0.15/455",0,0
"616","data/0.2-0.1-1-0.15/456",9,0.290322580645161
"617","data/0.2-0.1-1-0.15/457",0,0
"618","data/0.2-0.1-1-0.15/458",36,0.444444444444444
"619","data/0.2-0.1-1-0.15/459",3,0.333333333333333
"620","data/0.2-0.1-1-0.15/460",0,0
"621","data/0.2-0.1-1-0.15/461",3,0.25
"622","data/0.2-0.1-1-0.15/462",24,0.521739130434783
"623","data/0.2-0.1-1-0.15/463",0,0
"624","data/0.2-0.1-1-0.15/464",11,0.407407407407407
"625","data/0.2-0.1-1-0.15/465",2,0.166666666666667
"626","data/0.2-0.1-1-0.15/466",0,0
"627","data/0.2-0.1-1-0.15/467",25,0.520833333333333
"628","data/0.2-0.1-1-0.15/468",0,0
"629","data/0.2-0.1-1-0.15/469",4,0.25
"630","data/0.2-0.1-1-0.15/470",2,0.166666666666667
"631","data/0.2-0.1-1-0.15/471",0,0
"632","data/0.2-0.1-1-0.15/472",0,0
"633","data/0.2-0.1-1-0.15/473",3,0.1875
"634","data/0.2-0.1-1-0.15/474",14,0.368421052631579
"635","data/0.2-0.1-1-0.15/475",0,0
"636","data/0.2-0.1-1-0.15/476",0,0
"637","data/0.2-0.1-1-0.15/477",15,0.326086956521739
"638","data/0.2-0.1-1-0.15/478",8,0.32
"639","data/0.2-0.1-1-0.15/479",2,0.111111111111111
"640","data/0.2-0.1-1-0.15/480",6,0.333333333333333
"641","data/0.2-0.1-1-0.2/681",6,0.333333333333333
"642","data/0.2-0.1-1-0.2/682",50,0.537634408602151
"643","data/0.2-0.1-1-0.2/683",8,0.333333333333333
"644","data/0.2-0.1-1-0.2/684",0,0
"645","data/0.2-0.1-1-0.2/685",7,0.189189189189189
"646","data/0.2-0.1-1-0.2/686",65,0.52
"647","data/0.2-0.1-1-0.2/687",17,0.414634146341463
"648","data/0.2-0.1-1-0.2/688",2,0.133333333333333
"649","data/0.2-0.1-1-0.2/689",36,0.545454545454545
"650","data/0.2-0.1-1-0.2/690",2,0.181818181818182
"651","data/0.2-0.1-1-0.2/691",16,0.333333333333333
"652","data/0.2-0.1-1-0.2/692",2,0.285714285714286
"653","data/0.2-0.1-1-0.2/693",5,0.357142857142857
"654","data/0.2-0.1-1-0.2/694",3,0.2
"655","data/0.2-0.1-1-0.2/695",27,0.435483870967742
"656","data/0.2-0.1-1-0.2/696",20,0.555555555555556
"657","data/0.2-0.1-1-0.2/697",2,0.142857142857143
"658","data/0.2-0.1-1-0.2/698",7,0.368421052631579
"659","data/0.2-0.1-1-0.2/699",16,0.533333333333333
"660","data/0.2-0.1-1-0.2/700",9,0.3
"661","data/0.2-0.1-1-0.2/701",0,0
"662","data/0.2-0.1-1-0.2/702",0,0
"663","data/0.2-0.1-1-0.2/703",4,0.333333333333333
"664","data/0.2-0.1-1-0.2/704",62,0.504065040650406
"665","data/0.2-0.1-1-0.2/705",24,0.413793103448276
"666","data/0.2-0.1-1-0.2/706",2,0.1
"667","data/0.2-0.1-1-0.2/707",12,0.413793103448276
"668","data/0.2-0.1-1-0.2/708",28,0.444444444444444
"669","data/0.2-0.1-1-0.2/709",6,0.25
"670","data/0.2-0.1-1-0.2/710",2,0.181818181818182
"671","data/0.2-0.1-1-0.2/711",5,0.15625
"672","data/0.2-0.1-1-0.2/712",3,0.1
"673","data/0.2-0.1-1-0.2/713",10,0.303030303030303
"674","data/0.2-0.1-1-0.2/714",12,0.521739130434783
"675","data/0.2-0.1-1-0.2/715",20,0.454545454545455
"676","data/0.2-0.1-1-0.2/716",2,0.181818181818182
"677","data/0.2-0.1-1-0.2/717",14,0.411764705882353
"678","data/0.2-0.1-1-0.2/718",2,0.105263157894737
"679","data/0.2-0.1-1-0.2/719",5,0.333333333333333
"680","data/0.2-0.1-1-0.2/720",0,0
"681","data/0.2-0.1-1.5-0.1/281",11,0.333333333333333
"682","data/0.2-0.1-1.5-0.1/282",28,0.528301886792453
"683","data/0.2-0.1-1.5-0.1/283",0,0
"684","data/0.2-0.1-1.5-0.1/284",0,0
"685","data/0.2-0.1-1.5-0.1/285",0,0
"686","data/0.2-0.1-1.5-0.1/286",4,0.105263157894737
"687","data/0.2-0.1-1.5-0.1/287",7,0.333333333333333
"688","data/0.2-0.1-1.5-0.1/288",5,0.217391304347826
"689","data/0.2-0.1-1.5-0.1/289",6,0.24
"690","data/0.2-0.1-1.5-0.1/290",39,0.481481481481481
"691","data/0.2-0.1-1.5-0.1/291",2,0.166666666666667
"692","data/0.2-0.1-1.5-0.1/292",5,0.294117647058824
"693","data/0.2-0.1-1.5-0.1/293",0,0
"694","data/0.2-0.1-1.5-0.1/294",12,0.292682926829268
"695","data/0.2-0.1-1.5-0.1/295",4,0.25
"696","data/0.2-0.1-1.5-0.1/296",12,0.363636363636364
"697","data/0.2-0.1-1.5-0.1/297",2,0.153846153846154
"698","data/0.2-0.1-1.5-0.1/298",14,0.333333333333333
"699","data/0.2-0.1-1.5-0.1/299",0,0
"700","data/0.2-0.1-1.5-0.1/300",0,0
"701","data/0.2-0.1-1.5-0.1/301",0,0
"702","data/0.2-0.1-1.5-0.1/302",7,0.291666666666667
"703","data/0.2-0.1-1.5-0.1/303",2,0.133333333333333
"704","data/0.2-0.1-1.5-0.1/304",0,0
"705","data/0.2-0.1-1.5-0.1/305",0,0
"706","data/0.2-0.1-1.5-0.1/306",2,0.0909090909090909
"707","data/0.2-0.1-1.5-0.1/307",4,0.166666666666667
"708","data/0.2-0.1-1.5-0.1/308",21,0.403846153846154
"709","data/0.2-0.1-1.5-0.1/309",0,0
"710","data/0.2-0.1-1.5-0.1/310",5,0.25
"711","data/0.2-0.1-1.5-0.1/311",6,0.260869565217391
"712","data/0.2-0.1-1.5-0.1/312",11,0.189655172413793
"713","data/0.2-0.1-1.5-0.1/313",4,0.266666666666667
"714","data/0.2-0.1-1.5-0.1/314",6,0.272727272727273
"715","data/0.2-0.1-1.5-0.1/315",2,0.125
"716","data/0.2-0.1-1.5-0.1/316",10,0.263157894736842
"717","data/0.2-0.1-1.5-0.1/317",0,0
"718","data/0.2-0.1-1.5-0.1/318",5,0.15625
"719","data/0.2-0.1-1.5-0.1/319",6,0.4
"720","data/0.2-0.1-1.5-0.1/320",4,0.363636363636364
"721","data/0.2-0.1-1.5-0.15/521",2,0.111111111111111
"722","data/0.2-0.1-1.5-0.15/522",61,0.580952380952381
"723","data/0.2-0.1-1.5-0.15/523",40,0.493827160493827
"724","data/0.2-0.1-1.5-0.15/524",29,0.537037037037037
"725","data/0.2-0.1-1.5-0.15/525",2,0.222222222222222
"726","data/0.2-0.1-1.5-0.15/526",0,0
"727","data/0.2-0.1-1.5-0.15/527",2,0.285714285714286
"728","data/0.2-0.1-1.5-0.15/528",17,0.354166666666667
"729","data/0.2-0.1-1.5-0.15/529",10,0.227272727272727
"730","data/0.2-0.1-1.5-0.15/530",4,0.210526315789474
"731","data/0.2-0.1-1.5-0.15/531",5,0.333333333333333
"732","data/0.2-0.1-1.5-0.15/532",15,0.394736842105263
"733","data/0.2-0.1-1.5-0.15/533",26,0.346666666666667
"734","data/0.2-0.1-1.5-0.15/534",19,0.463414634146341
"735","data/0.2-0.1-1.5-0.15/535",30,0.483870967741935
"736","data/0.2-0.1-1.5-0.15/536",8,0.380952380952381
"737","data/0.2-0.1-1.5-0.15/537",0,0
"738","data/0.2-0.1-1.5-0.15/538",25,0.416666666666667
"739","data/0.2-0.1-1.5-0.15/539",31,0.436619718309859
"740","data/0.2-0.1-1.5-0.15/540",7,0.304347826086957
"741","data/0.2-0.1-1.5-0.15/541",5,0.217391304347826
"742","data/0.2-0.1-1.5-0.15/542",23,0.5
"743","data/0.2-0.1-1.5-0.15/543",20,0.416666666666667
"744","data/0.2-0.1-1.5-0.15/544",0,0
"745","data/0.2-0.1-1.5-0.15/545",4,0.166666666666667
"746","data/0.2-0.1-1.5-0.15/546",44,0.63768115942029
"747","data/0.2-0.1-1.5-0.15/547",4,0.235294117647059
"748","data/0.2-0.1-1.5-0.15/548",10,0.294117647058824
"749","data/0.2-0.1-1.5-0.15/549",104,0.707482993197279
"750","data/0.2-0.1-1.5-0.15/550",2,0.166666666666667
"751","data/0.2-0.1-1.5-0.15/551",7,0.194444444444444
"752","data/0.2-0.1-1.5-0.15/552",0,0
"753","data/0.2-0.1-1.5-0.15/553",2,0.105263157894737
"754","data/0.2-0.1-1.5-0.15/554",28,0.430769230769231
"755","data/0.2-0.1-1.5-0.15/555",4,0.16
"756","data/0.2-0.1-1.5-0.15/556",18,0.486486486486487
"757","data/0.2-0.1-1.5-0.15/557",0,0
"758","data/0.2-0.1-1.5-0.15/558",15,0.375
"759","data/0.2-0.1-1.5-0.15/559",4,0.235294117647059
"760","data/0.2-0.1-1.5-0.15/560",0,0
"761","data/0.2-0.1-1.5-0.2/761",18,0.45
"762","data/0.2-0.1-1.5-0.2/762",5,0.217391304347826
"763","data/0.2-0.1-1.5-0.2/763",17,0.404761904761905
"764","data/0.2-0.1-1.5-0.2/764",11,0.314285714285714
"765","data/0.2-0.1-1.5-0.2/765",24,0.489795918367347
"766","data/0.2-0.1-1.5-0.2/766",11,0.5
"767","data/0.2-0.1-1.5-0.2/767",17,0.5
"768","data/0.2-0.1-1.5-0.2/768",3,0.176470588235294
"769","data/0.2-0.1-1.5-0.2/769",6,0.333333333333333
"770","data/0.2-0.1-1.5-0.2/770",0,0
"771","data/0.2-0.1-1.5-0.2/771",164,0.573426573426573
"772","data/0.2-0.1-1.5-0.2/772",2,0.2
"773","data/0.2-0.1-1.5-0.2/773",67,0.609090909090909
"774","data/0.2-0.1-1.5-0.2/774",51,0.6
"775","data/0.2-0.1-1.5-0.2/775",15,0.483870967741935
"776","data/0.2-0.1-1.5-0.2/776",89,0.626760563380282
"777","data/0.2-0.1-1.5-0.2/777",19,0.475
"778","data/0.2-0.1-1.5-0.2/778",14,0.538461538461538
"779","data/0.2-0.1-1.5-0.2/779",14,0.411764705882353
"780","data/0.2-0.1-1.5-0.2/780",15,0.416666666666667
"781","data/0.2-0.1-1.5-0.2/781",18,0.382978723404255
"782","data/0.2-0.1-1.5-0.2/782",40,0.625
"783","data/0.2-0.1-1.5-0.2/783",15,0.277777777777778
"784","data/0.2-0.1-1.5-0.2/784",44,0.578947368421053
"785","data/0.2-0.1-1.5-0.2/785",124,0.584905660377358
"786","data/0.2-0.1-1.5-0.2/786",66,0.634615384615385
"787","data/0.2-0.1-1.5-0.2/787",2,0.2
"788","data/0.2-0.1-1.5-0.2/788",14,0.4375
"789","data/0.2-0.1-1.5-0.2/789",0,0
"790","data/0.2-0.1-1.5-0.2/790",47,0.594936708860759
"791","data/0.2-0.1-1.5-0.2/791",36,0.642857142857143
"792","data/0.2-0.1-1.5-0.2/792",0,0
"793","data/0.2-0.1-1.5-0.2/793",150,0.622406639004149
"794","data/0.2-0.1-1.5-0.2/794",37,0.544117647058823
"795","data/0.2-0.1-1.5-0.2/795",32,0.450704225352113
"796","data/0.2-0.1-1.5-0.2/796",4,0.16
"797","data/0.2-0.1-1.5-0.2/797",2,0.153846153846154
"798","data/0.2-0.1-1.5-0.2/798",10,0.294117647058824
"799","data/0.2-0.1-1.5-0.2/799",99,0.722627737226277
"800","data/0.2-0.1-1.5-0.2/800",2,0.125
